created_at,author.username,author.name,author.description,author.verified,type,text,public_metrics.retweet_count,public_metrics.like_count,public_metrics.reply_count,public_metrics.quote_count,tweet_url,lang,geo.full_name
2023-07-27 15:14:59+00:00,P_Herz9,bubblebeepp_,🐯🐰,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/P_Herz9/status/1684583165728555008,th,
2023-07-27 15:12:33+00:00,friendsshiphi,เฉิดฉาย 🏳️‍🌈,(˃ᆺ˂) ชดช้อยรอรีวิว #catfriendreviwe,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/friendsshiphi/status/1684582554492633090,th,
2023-07-27 15:07:37+00:00,bimbim_yu,บูม,my bebe @F4YSHIX,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/bimbim_yu/status/1684581313301606401,th,
2023-07-27 15:07:27+00:00,dl_flower,จอห์นนี่วอลอีออมม่า,HOTTEST,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/dl_flower/status/1684581269999595521,th,
2023-07-27 15:06:44+00:00,rnarumarumaruko,🌌,อยากเป็นคนนั้นคนที่ถูกหวย ให้กันได้รึป่าว..  | pentagon's universe💫,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/rnarumarumaruko/status/1684581088243613697,th,
2023-07-27 15:01:08+00:00,r7p5G6CT43aNZfC,mahabatit,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/r7p5G6CT43aNZfC/status/1684579678710022145,th,
2023-07-27 14:56:18+00:00,Ilupostmalone,สาวอวบเอวยื่สิบสี่,แพ้แม่งเต็มๆ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Ilupostmalone/status/1684578465096638464,th,
2023-07-27 14:51:25+00:00,faryankana,Reantiwa ไหมพรม,🌻🌞💛\n👗👕เสื้อผ้าแฟชั่น ไหมพรม มือ2 #reantiwaเสื้อผ้ามือ2\n\n📚📕รีวิว IG #reantiwa \n🎽🎽IG: reantiwa ไหมพรมมือสอง,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/faryankana/status/1684577236111040512,th,
2023-07-27 14:50:42+00:00,KITAXKAGEYAMA,P. 🍊,💓joker-joongki. #Desendentofthesun #007x #bacon🐷 #Isilindilz,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/KITAXKAGEYAMA/status/1684577055831396355,th,
2023-07-27 14:40:20+00:00,Guill0m,Guillaume,"Parmi les devoirs particuliers envers autrui, le premier est la véracité de la parole et de la conduite. »\nGeorg Wilhelm Friedrich Hegel",False,retweet,"Toujours plus de vêtements produits, à très bas prix : l’ultra fast-fashion est nocive pour le climat https://t.co/k4oIl7q4pN via @bastamedia_",2,2,0,0,https://twitter.com/Guill0m/status/1684574448106733569,fr,
2023-07-27 14:33:44+00:00,2PeachM,ชั้นเป็นฮอตเทส #แม่น้องโคตะ,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/2PeachM/status/1684572786919104512,th,
2023-07-27 14:33:24+00:00,syncxc,♡,B.A.P 🐰 l SF9 🌌 #판타지 l DPR 🫧 l The Rose🌹 지치고 힘들어도 좋은거만 보고 힘내자 :),False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/syncxc/status/1684572702336851968,th,
2023-07-27 14:24:37+00:00,TActuali,I work in China,"I work in China , living in Beijing and Shanghai , I share my experience about my new challenge !",False,original,H&amp;M vs. Shein: A battle of fast vs. faster fashion https://t.co/pTC1AXFY4D https://t.co/HEhPTkHxXU,0,0,0,0,https://twitter.com/TActuali/status/1684570489774276609,en,
2023-07-27 14:19:24+00:00,achh_,ㅁㅌ,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/achh_/status/1684569178894897152,th,
2023-07-27 14:18:18+00:00,libertaire10,L'Etat de fumier,Gaulois retraité qui se lève tôt. Ancien délégué syndical CGT MICHELIN  ... Non encarté.,False,retweet,"Toujours plus de vêtements produits, à très bas prix : l’ultra fast-fashion est nocive pour le climat https://t.co/k4oIl7q4pN via @bastamedia_",2,2,0,0,https://twitter.com/libertaire10/status/1684568899344556033,fr,
2023-07-27 14:12:27+00:00,boreemor,⟡ ̫ ͒ 🧴แวอิสมายจองอู🧽ᐧ༚̮ᐧ🦷,sugaringcandy👾 | https://t.co/7g5HgWmOWC🐰 | l ll Vll 💚 keep in DREAM💚|,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/boreemor/status/1684567430038003718,th,
2023-07-27 14:08:49+00:00,pattcho_,pattcho,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/pattcho_/status/1684566513016360960,th,
2023-07-27 14:06:50+00:00,pukpikv89,ปป,หัวใจหัวใจเสี่ยเน้ก,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/pukpikv89/status/1684566013655007233,th,
2023-07-27 14:06:09+00:00,seasri196,คุนเปนอะไรเนี่ย ใจเย็นๆหน่อยได้มั้ย,#NCT #NCT127 #NCTDREAM #WAYV #NCTU,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/seasri196/status/1684565844360417282,th,
2023-07-27 14:02:18+00:00,Bm_skyyy61,I I I อยากรวยชิบหาย,シยูตะหล่อโฮรกกกกก exo คัมแบค 10 กรกฎา●﹏● | ✎ ̼ =͟͟͞♡,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Bm_skyyy61/status/1684564874486243334,th,
2023-07-27 13:55:43+00:00,beegortammaidai,罗哉民～นุเน้กแมวนางฟ้า🐈♡♡♡💌,สำหรับบ่น-ซื้อของ-ขายของ ก๊อกๆมาขอแอคหลักได้คับ ˘͈ᵕ˘͈,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/beegortammaidai/status/1684563216033251330,th,
2023-07-27 13:53:36+00:00,relope77,🐰,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/relope77/status/1684562685663526912,th,
